ID,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Sales180Day,Positive Feedback,Product Url
69.0,https://ae-pic-a1.aliexpress-media.com/kf/S3e56e40b62e847bcaf86cfc8db8c78acV.jpg,,CXWXC עמיד למים נעלי רכיבה על אופניים חסינות גשם כיסויי נעלי מגפי רכיבה חמים עבור Mtb אופני כביש נעלי חורף מגפונים כיסוי מגן,USD 25.13,USD 16.33,35%,21.0,100.0%,https://s.click.aliexpress.com/e/_oEQmmvF
70.0,https://ae-pic-a1.aliexpress-media.com/kf/Sd657db26db194e7f9c1ef789650e4227R.jpg,,MAKITA DTD172Z סוללת ליתיום ללא מברשות פונקציית זיכרון מברג 4 מצבים,USD 98.15,USD 39.26,60%,44.0,88.0%,https://s.click.aliexpress.com/e/_on1I3k9
71.0,https://ae-pic-a1.aliexpress-media.com/kf/Sdbc3951aaccf4e9d9dadaec8b7a1d3f8n.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/244055355/p/1/e/6/t/10301/1100089474515.mp4,"Shimano Deore M5100 ארכובה 10/11S ארכובה אופני הרים FC-M5100-1 170/175 מ""מ ארכובה תושבת תחתונה BB52 M500 M501",USD 109.26,USD 54.63,50%,42.0,90.0%,https://s.click.aliexpress.com/e/_onMJcNb
72.0,https://ae-pic-a1.aliexpress-media.com/kf/S6616e19ea4294a679560cf6ab8d8260aS.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/228081202/p/1/e/6/t/10301/1100045388486.mp4,SHIMANO DEORE XT CS M8100 12 הילוכים 12S 10-51T MTB אופני הרים קסטה גלגל שיניים CS-M8100 חלקי אופניים 12v,USD 204.21,USD 87.81,57%,50.0,92.9%,https://s.click.aliexpress.com/e/_ompF9iv
73.0,https://ae-pic-a1.aliexpress-media.com/kf/S132e78468ec749c38400106c77e7204fr.jpg,,Shimano Deore M6100 1X12 Speed Groupset עבור אופני הרים MTB 12V ידית הילוכים CN RD מעבירים 51T קסטה ערכות אופניים מקוריות,USD 236.36,USD 108.73,54%,195.0,92.1%,https://s.click.aliexpress.com/e/_onDbZgV
74.0,https://ae-pic-a1.aliexpress-media.com/kf/Sb0d05a6399904ef9a532a244e82b9f96T.png,https://video.aliexpress-media.com/play/u/ae_sg_item/2676146010/p/1/e/6/t/10301/1100206739038.mp4,"TANKE 4 בוכנות אופני MTB בלם הידראולי 900/1700 מ""מ לחץ שמן בלם מפוצל הר AM DH אופני כביש שדרוג בלם דיסק",USD 69.58,USD 34.09,51%,49.0,91.1%,https://s.click.aliexpress.com/e/_ooM11FL
75.0,https://ae-pic-a1.aliexpress-media.com/kf/S6e7a87d98d134951b8458340ce8d22f9w.jpg,,חישוק מיני כדורסל לילדים עם לוח תוצאות אלקטרוני כדור ספורט לוח אחורי חיצוני מקורה אביזר תרגיל צעצועי משחק מצחיקים,USD 8.01,USD 3.77,53%,47.0,84.0%,https://s.click.aliexpress.com/e/_ooshvCH
76.0,https://ae-pic-a1.aliexpress-media.com/kf/S69d1140afbfe45be9f175e1eb2115bf1L.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2672185504/p/1/e/6/t/10301/1100172077955.mp4,"IIIPRO 800/1550 מ""מ E2 קדמי אחורי 2 בוכנות לחץ שמן אופניים בלם דיסק הידראולי רב צבע MTB DH AM אופני כושר חלקי בלם",USD 24.47,USD 12.23,50%,1.0,100.0%,https://s.click.aliexpress.com/e/_oB46hev
77.0,https://ae-pic-a1.aliexpress-media.com/kf/S37a0c2c43e834372890b51b8586ff1ec0.jpg,,Shimano SLX XT Deore M8100 M7100 M6100 קסטה 12 הילוכים Micro Spline K7 12V Sprocket 10-51T MTB Freewheel 12S ראצ'ט לאופניים,USD 169.04,USD 69.31,59%,11.0,95.0%,https://s.click.aliexpress.com/e/_oom9TMH
78.0,https://ae-pic-a1.aliexpress-media.com/kf/S5e8bc2c2d97c49679fe9b0679911d1e1S.jpg,,IIIPRO בלם הידראולי לאופניים 4-בוכנות 800/1550MM MTB בלמי אופניים בלם דיסק שמן מינרלי לפריסה מלאה ניתוב כבל AM DH,USD 189.84,USD 94.92,50%,7.0,100.0%,https://s.click.aliexpress.com/e/_oCRVow9
79.0,https://ae-pic-a1.aliexpress-media.com/kf/Sec55f91b94e44e5ca2b6c4e4e0ee6594E.jpg,,מכונת קפה ניידת תואמת לקפסולות K Cup טחון קפה כף יד מכונת קפה מופעלת ידנית לטיולי קמפינג,USD 66.77,USD 23.37,65%,17.0,85.0%,https://s.click.aliexpress.com/e/_oEBpEWz
80.0,https://ae-pic-a1.aliexpress-media.com/kf/S4090e4afdb05487a967db72531084c1cK.jpg,,SHIMANO DEORE MT410 MT420 קליפר בלם דיסק הידראולי 2 או 4 בוכנות MTB BL-MT401 BR-MT410 BR-MT420 עבור חלקי MTB אופני הרים,USD 191.22,USD 93.70,51%,92.0,95.0%,https://s.click.aliexpress.com/e/_okfUs4t
81.0,https://ae-pic-a1.aliexpress-media.com/kf/Sbba19b85a0284258ba4ce3d8a12ac2f1m.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/244055355/p/1/e/6/t/10301/1100090596888.mp4,Shimano SLX M7100 גלגל שיניים קסטה 12 מהירויות 10-51T K7 Freewheel אופני הרים MTB 12 הילוכים חלקי אופניים מקוריים,USD 140.76,USD 77.42,45%,11.0,100.0%,https://s.click.aliexpress.com/e/_oE7wvTT
82.0,https://ae-pic-a1.aliexpress-media.com/kf/S4592a638842f48ac90cb5790eb8a606eU.jpg,,Topeak 0.3L תיק מושב אופניים MTB אופני כביש תיק אוכף עמיד למים במיוחד חבילת זנב רכיבה ניידת עם כלי תיקון נסתר,USD 31.63,USD 20.56,35%,35.0,100.0%,https://s.click.aliexpress.com/e/_oDGQJW1
83.0,https://ae-pic-a1.aliexpress-media.com/kf/Saf129e706177455b962b376823976d2dN.jpg,,נעלי רכיבה ללא מנעול גברים נשים טיולי חוץ רכיבה על אופניים אימון ספורט נעלי רכיבה על אופניים מונעות החלקה לנשימה רשת לנשימה,USD 85.64,USD 40.25,53%,47.0,93.3%,https://s.click.aliexpress.com/e/_ok2WxzP
84.0,https://ae-pic-a1.aliexpress-media.com/kf/S88f9ce36f11c4b51ad90cbe609d7fb623.jpg,,צעצועי חישוק כדורסל לבנים בנות 3+ שנים סוג קיר מתקפל חישוק כדורסל לזרוק משחקי חוץ פנימיים ספורט ילדים 농구골대,USD 3.86,USD 1.89,51%,2.0,100.0%,https://s.click.aliexpress.com/e/_oDd8rhJ
85.0,https://ae-pic-a1.aliexpress-media.com/kf/S69c5897a3ea74eb09ea7344bddfb17b6F.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2685987082/p/1/e/6/t/10301/4000228516701.mp4,100% מקורי/מקורי Makita 18v סוללה bl1850b BL1850 bl1860 bl 1860 bl1830 bl1815 bl1840b LXT400 6.0Ah למקדחה לכלי Makita,USD 30.39,USD 12.46,59%,5.0,100.0%,https://s.click.aliexpress.com/e/_omRlqJf
86.0,https://ae-pic-a1.aliexpress-media.com/kf/S934ccbdc5bcc49bfae679fedcaeb40941.jpg,,"1/4 אינץ' 4000 סל""ד ללא מברשת מברג חשמלי 21+1 הילוך שני מהירויות מקדחה חשמלית אלחוטית לסוללת Makita 18v",USD 50.06,USD 24.53,51%,240.0,91.6%,https://s.click.aliexpress.com/e/_oBUaGE5
87.0,https://ae-pic-a1.aliexpress-media.com/kf/S8cc20dbc7290478fb6c9968340cfef9av.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/242519515/p/1/e/6/t/10301/1100174378517.mp4,"E-Bike אופניים מתקפלים חשמליים XT 4 בוכנות הידראולי כיבוי דיסק בלמי לחץ שמן בלמים 950/1850 מ""מ ארבע בוכנות Ultralight",USD 36.13,USD 23.84,34%,122.0,93.8%,https://s.click.aliexpress.com/e/_onjxMCD
88.0,https://ae-pic-a1.aliexpress-media.com/kf/Sbe82e127ef2b4d7d9c343b96c86615b9q.png,https://video.aliexpress-media.com/play/u/ae_sg_item/2676146010/p/1/e/6/t/10301/1100206739038.mp4,"TANKE MTB 4 בוכנה בלם דיסק הידראולי 2200 מ""מ בלם לחץ שמן מפוצל הר AM DH אופני כביש אלקטרוני שדרוג בלם אופני כביש",USD 72.67,USD 35.61,51%,5.0,80.0%,https://s.click.aliexpress.com/e/_olsmZ09
89.0,https://ae-pic-a1.aliexpress-media.com/kf/S16f052c417bd4dc08e28cc26a6a6f854b.jpg,,Shimano XT M8100 Shifter SLX M7100 12S MTB מעביר Deore 11S M5100 M4100 אופני הרים 10S אצבע חלקי אופניים 11 הילוכים,USD 30.43,USD 14.91,51%,29.0,100.0%,https://s.click.aliexpress.com/e/_opqGerr
90.0,https://ae-pic-a1.aliexpress-media.com/kf/Sd9e2d75a361e4030b3aca19e9593dafaN.png,,18V 1/4 אינץ' חשמלי נטענת מופעל באמצעות סוללה ללא מברשות מברג מקדחה אלחוטי,USD 93.85,USD 45.05,52%,65.0,92.5%,https://s.click.aliexpress.com/e/_ooWt2K5
91.0,https://ae-pic-a1.aliexpress-media.com/kf/S6be147d272f74a55b6986d7a7e307debp.jpg,,בלם MTB 4 בוכנות בלם הידראולי ימני בלם אופני הרים בלם אופניים קירור הידראולי לחץ שמן AM DH אופניים אלקטרוניים דיסק MTB בלם,USD 24.87,USD 19.90,20%,12.0,100.0%,https://s.click.aliexpress.com/e/_onTYZap
92.0,https://ae-pic-a1.aliexpress-media.com/kf/Sc6bcb98c216c48719860d2907e47fa86e.jpg,,Shimano SLX CS-M7000 11 Speed 11-40T 42T 46T MTB קסטה גלגל שיניים 11S HYPERGLIDE - חלקי אופניים מקוריים קסטה MTB,USD 98.89,USD 49.44,50%,28.0,91.4%,https://s.click.aliexpress.com/e/_okF8zCl
93.0,https://ae-pic-a1.aliexpress-media.com/kf/S2b99f11746cc44479bd13d41a7512342h.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/252536837/p/1/e/6/t/10301/1100141055718.mp4,"IIIPRO E4 אופניים בלם דיסק הידראולי 4 בוכנות MTB אופני הרים קליפר לחץ בלם שמן קדמי אחורי 800/1550 מ""מ חלקי רכיבה על אופניים",USD 22.88,USD 12.58,45%,2.0,100.0%,https://s.click.aliexpress.com/e/_ooa1JmD
94.0,https://ae-pic-a1.aliexpress-media.com/kf/Sde64da95fbca4023bc902eaf78535eeex.jpg,,Makita DTW300 מתלה מפתח ברגים ללא מברשות עובד מפתח ברגים חשמליים תותח רוח מפעל לתיקון אוטומטי,USD 93.45,USD 41.12,56%,23.0,90.0%,https://s.click.aliexpress.com/e/_oC2zAvT
95.0,https://ae-pic-a1.aliexpress-media.com/kf/Sabd9d240c3ca413aaab9cddad968d0cew.jpg,,"4 בוכנות אופני הרים אופני הרים בלם הידראולי 800/1550 מ""מ בלם אחורי קדמי קירור שמן לחץ AM DH אופני E-MTB חלק בלם דיסק",USD 15.67,USD 12.07,23%,1.0,100.0%,https://s.click.aliexpress.com/e/_onkmaV3
96.0,https://ae-pic-a1.aliexpress-media.com/kf/S1fd5cc1f44cd4513b1a4c0e15d4c65907.jpg,,MAKITA DTD172Z סוללת ליתיום ללא מברשות פונקציית זיכרון מברג 4 מצבים,USD 103.37,USD 41.35,60%,16.0,80.0%,https://s.click.aliexpress.com/e/_omoYEYZ
97.0,https://ae-pic-a1.aliexpress-media.com/kf/Sbeeebe91973c4613a826619d3311b2c5m.jpg,,SHIMANO CUES U6000 10 11 Speed מעביר SL U6000 ידית הילוכים RD U6000 מעביר אחורי 10S 11S 10V 11V חלקי אופניים מקוריים,USD 37.21,USD 18.60,50%,2.0,100.0%,https://s.click.aliexpress.com/e/_oFtFoXr
98.0,https://ae-pic-a1.aliexpress-media.com/kf/S265deb5acfcd475092548a9f991164815.jpeg,,SHIMANO SLX M7100 12 הילוכים CS-M7100 10-45T 10-51T קסטה MICRO SPLINE MTB קסטה גלגל תנופה חלקי אופניים מקוריים,USD 131.97,USD 65.98,50%,13.0,100.0%,https://s.click.aliexpress.com/e/_olFaNBL
99.0,https://ae-pic-a1.aliexpress-media.com/kf/S5fd0a1c194554414a653c2d889092f83d.jpg,,ניפוח צמיגים ללא צינור לשימוש חוזר של Schwalbe לצמיגים לפישוט הרכבה ללא צינור MTB חלקי אופניים לאופני כביש,USD 127.00,USD 87.63,31%,3.0,100.0%,https://s.click.aliexpress.com/e/_oCHXXPF
100.0,https://ae-pic-a1.aliexpress-media.com/kf/S894aeef5a79144a9863744b4963c2eeeT.jpg,,קסדת אופני דאון היל עם פנים מלאות עם משקפי Mtb קסדת Mtb לגברים PC+EPS הגנת חוץ ספורט בטיחות ציוד אופניים,USD 109.21,USD 62.25,43%,2.0,80.0%,https://s.click.aliexpress.com/e/_oCAwncz
101.0,https://ae-pic-a1.aliexpress-media.com/kf/Saf76a07b037a49e7be2282eb628e594dy.jpg,,"HOGER MTB אופני בלם דיסק הידראולי סט 160 מ""מ רוטורים שמן קליפר לוחית קדמי אחורי מהדק אופני הרים 22.2 מ""מ ידית עמוד",USD 34.46,USD 17.57,49%,6.0,100.0%,https://s.click.aliexpress.com/e/_oFohsUp
102.0,https://ae-pic-a1.aliexpress-media.com/kf/Sd999eb5080a34124a92dd6c1c3d37192N.jpg,,Shimano Deore M5100 M6100 M4100 XT M8100 M7100 MTB Cassette 10S 11S 12S אופני הרים Sprocket Bicycle K7 11V Ratchet,USD 84.50,USD 42.25,50%,47.0,96.7%,https://s.click.aliexpress.com/e/_ooSKTHn
103.0,https://ae-pic-a1.aliexpress-media.com/kf/Sffa4801629ac44d6a2f78d07cd972247t.jpg,,CREALITY 3D 1KG 1.75mm PLA Filament ללא הסתבכות דיוק מימדי חזק של מליטה +/-0.02mm עבור מדפסת Ender 3 V2 all FDM 3D,USD 74.53,USD 25.34,66%,551.0,98.8%,https://s.click.aliexpress.com/e/_on3BRMV
104.0,https://ae-pic-a1.aliexpress-media.com/kf/Sac622c7878dc4f06ad4453883dcef555o.jpg,,CAIRBULL משולבות קלות אופני הרים קסדות גבר עבור Downhill BMX מבוגרים פנים מלאות Aero מוטוקרוס קסדת רכיבה על אופניים נושמת,USD 93.95,USD 49.79,47%,56.0,92.4%,https://s.click.aliexpress.com/e/_oDfhitb
105.0,https://ae-pic-a1.aliexpress-media.com/kf/S7ccc496af1614e8580d7d8726b3f14eaX.jpg,,LTWOO AX 1X11 Speed Groupset Shifter Rear Deailleur NEWBIE שרשרת לאופני הרים MTB Sunshine Cassette 11-42T 46T 50T 11-52T,USD 125.26,USD 62.63,50%,136.0,94.7%,https://s.click.aliexpress.com/e/_oDrF5tB
106.0,https://ae-pic-a1.aliexpress-media.com/kf/S3f683ddfa6634ebfa3948bc7b556abaaA.png,https://video.aliexpress-media.com/play/u/ae_sg_item/2675281941/p/1/e/6/t/10301/1100189454367.mp4,קסדת אופני הרים Full Face MTB DH קרוס קאנטרי Ultralight משולבת כביש חצי קסדה בטיחות אופניים חשמליים,USD 98.06,USD 44.13,55%,18.0,100.0%,https://s.click.aliexpress.com/e/_okMEE0D
107.0,https://ae-pic-a1.aliexpress-media.com/kf/Se14d318c7b6e4ecc8aa4edc4fcc3e519j.jpg,,"מאוורר סילון טורבו Violent Fan s7 מפוח אוויר חזק 200W מאוורר תעלות עוצמה גבוהה מיני טורבו סילון מאוורר 140000 סל""ד רוחות חזקות טורבו מאוורר",USD 429.14,USD 38.62,91%,10.0,100.0%,https://s.click.aliexpress.com/e/_olq0PGl
108.0,https://ae-pic-a1.aliexpress-media.com/kf/S8abf44074dba47839330ef9d9ccefd2cY.jpg,,SHIMANO DEORE M6100 Groupset 1X12 Speed Shifter מעבירים אחורי FC-M6100-1 Crankset KMC X12 קסטה לחלקי אופניים MTB,USD 401.61,USD 200.80,50%,19.0,80.0%,https://s.click.aliexpress.com/e/_okQ1oPX
109.0,https://ae-pic-a1.aliexpress-media.com/kf/S89807efac51b4dfab85b4ef9d5497f9bG.jpg,,LEHTF 3D Downhill אופניים אופני הרים נעלי רכיבה על אופניים נעלי אימון סקייטבורד לגברים נעלי רכיבה עמידות ללבוש פתיחת נעילה,USD 81.42,USD 38.27,53%,42.0,85.7%,https://s.click.aliexpress.com/e/_opYmHjT
110.0,https://ae-pic-a1.aliexpress-media.com/kf/Sf4b2ba076ce14af8aca7aa77f9fdfe813.jpg,,SHIMANO SLX M7100 1x12s Groupset 12s M7100 ידית הילוכים M7100 M7120 מעביר אחורי 12S Groupset SL RD MTB מיני סט,USD 121.08,USD 54.48,55%,203.0,100.0%,https://s.click.aliexpress.com/e/_olyPnVB
111.0,https://ae-pic-a1.aliexpress-media.com/kf/Sfc249e686b13422cb061ce5d11dfe99df.jpg,,"קסדת חצי שביל בירידה עם אורות, ציוד רכיבה, קסדת בטיחות, קסדת אופני חוץ, אופני הרים",USD 72.53,USD 43.52,40%,2.0,100.0%,https://s.click.aliexpress.com/e/_onnWZu9
112.0,https://ae-pic-a1.aliexpress-media.com/kf/S728e18c6e4cb406783139e52741f4eaeS.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/117773835/p/1/e/6/t/10301/4000181230760.mp4,SFK קיבולת גדולה חבילת מיכל אופנוע רב תכליתי תיק עמיד למים עיצוב קיבוע יניקה מגנטי Moto תיק מושב אחורי,USD 105.04,USD 63.02,40%,7.0,100.0%,https://s.click.aliexpress.com/e/_oB3kJvB
113.0,https://ae-pic-a1.aliexpress-media.com/kf/S13728133807e4d5bb93dcd44e171eb23V.png,,WALGUN אופניים משולבים קסדת בטיחות ניידת MTB אופני הרים קסדות גברים נשים Ciclismo Motociclista קסדת רכיבה שחורה,USD 71.03,USD 34.81,51%,4.0,100.0%,https://s.click.aliexpress.com/e/_oFNnHtB
114.0,https://ae-pic-a1.aliexpress-media.com/kf/S300dc08edabe487a94eb45d4b1fd1634K.jpg,,SHIMANO Deore M5100 1X11 Speed מעבירים קבוצת סט 11S ידית הילוכים אחורי מעביר CN HG601 Sunshine קסטה שרשרת,USD 292.63,USD 146.31,50%,10.0,100.0%,https://s.click.aliexpress.com/e/_oopSxSt
115.0,https://ae-pic-a1.aliexpress-media.com/kf/S7bb2134bf55c40f3b1e80900b3c2815dk.jpg,,SHIMANO DEORE M6100 12S קבוצת מעבירים 12 הילוכים ידית הילוכים 1X12S CN שרשרת RD CS SUNSHINE 52T HG CRANKSET קסטה,USD 297.18,USD 151.56,49%,15.0,100.0%,https://s.click.aliexpress.com/e/_oCf4zwp
116.0,https://ae-pic-a1.aliexpress-media.com/kf/Scd739f12f2b34ed4b6d87d8be0139b9b3.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/1720121321/p/1/e/6/t/10301/299079121481.mp4,WOSAWE מגן החלקה על רולר מגן ברכיים מגן ברכיים מגן שורש כף היד מבוגרים רכיבה על סקייטבורד סקי אופנוע סט ציוד מגן,USD 26.75,USD 14.71,45%,13.0,96.0%,https://s.click.aliexpress.com/e/_oDcjjuN
117.0,https://ae-pic-a1.aliexpress-media.com/kf/S6b0a564165b84d158e12ccf7665ee8dfX.jpg,,Shimano DEORE FC-M6100 FC-M6120 12Speed 170MM 32T 12S FRONT CHAINRING CRANKSET 12V CRANKARM CHAINWHEEL חלקים מקוריים SM-BB52,USD 110.82,USD 66.49,40%,23.0,96.7%,https://s.click.aliexpress.com/e/_onmF2i5
118.0,https://ae-pic-a1.aliexpress-media.com/kf/Sb331cd54d9514f7e862ff42e811ec00cb.jpg,,SHIMANO DEORE XT M8100 1X12 Speed Groupset מעביר אחורי SGS ידית הילוכים ימנית SUNSHINE HG סוג קסטה CN-M6100 חלקי אופניים,USD 283.02,USD 141.51,50%,9.0,100.0%,https://s.click.aliexpress.com/e/_opZz1VP
119.0,https://ae-pic-a1.aliexpress-media.com/kf/S67b57d0bd7314a568d9732f7485808246.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/6000720112/p/1/e/6/t/10301/4000230426747.mp4,מקיטה DDF487 מברג 18V מקדחה חשמלית ללא מברשות מקדחה של קישוט צוות כלים חשמליים לסוללת Makita 18V,USD 70.57,USD 30.35,57%,158.0,81.1%,https://s.click.aliexpress.com/e/_oB8Yy8D
120.0,https://ae-pic-a1.aliexpress-media.com/kf/Hb227e2f25bea40ab97ae16623b7784df2.jpg,,SHIMANO DEORE M4100 M5120 Cues U6000 1x10 Speed Groupset MTB אופני הרים SL-M4100 ידית הילוכים אחורית שרשרת קסטה Dearilleur,USD 172.61,USD 77.67,55%,40.0,100.0%,https://s.click.aliexpress.com/e/_omNyf5R
121.0,https://ae-pic-a1.aliexpress-media.com/kf/S021895a1e39a4b598d045a40561d1169a.png,,MTB קסדת מלאה בירידה בחוץ ספורט מוטוקרוס מירוץ קסדת אופניים לגברים קסדת בטיחות אופני הרים קלה במיוחד,USD 146.20,USD 65.79,55%,22.0,93.3%,https://s.click.aliexpress.com/e/_opR3nOZ
122.0,https://ae-pic-a1.aliexpress-media.com/kf/Se24dd302f2954a3f87de5019f2b563ccl.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/233053821/p/1/e/6/t/10301/1100151757022.mp4,XOD E-Bike אופניים חשמליים מתקפלים MTB בלם דיסק הידראולי כיבוי לנהיגה בלם דיסק שמן של חלקי קליפר בלם אופניים,USD 13.91,USD 9.18,34%,310.0,92.3%,https://s.click.aliexpress.com/e/_oo5qf9R
